#      t_n         x_n         xteo        err    
       50.01       4.36934       4.36935        6.00759e-06
       50.015       4.43346       4.43347        6.09693e-06
       50.02       4.49755       4.49756        6.18621e-06
       50.025       4.5616       4.56161        6.27543e-06
       50.03       4.62562       4.62562        6.36459e-06
       50.035       4.6896       4.6896        6.45368e-06
       50.04       4.75354       4.75354        6.54271e-06
       50.045       4.81744       4.81745        6.63167e-06
       50.05       4.8813       4.88131        6.72057e-06
       50.055       4.94513       4.94513        6.8094e-06
       50.06       5.00891       5.00892        6.89816e-06
       50.065       5.07265       5.07266        6.98686e-06
       50.07       5.13635       5.13636        7.07548e-06
       50.075       5.20001       5.20002        7.16403e-06
       50.08       5.26363       5.26363        7.25251e-06
       50.085       5.3272       5.3272        7.34092e-06
       50.09       5.39072       5.39073        7.42925e-06
       50.095       5.45421       5.45422        7.51751e-06
       50.1       5.51765       5.51765        7.6057e-06
       50.105       5.58104       5.58105        7.69381e-06
       50.11       5.64438       5.64439        7.78184e-06
       50.115       5.70768       5.70769        7.8698e-06
       50.12       5.77093       5.77094        7.95767e-06
       50.125       5.83413       5.83414        8.04547e-06
       50.13       5.89728       5.89729        8.13318e-06
       50.135       5.96039       5.96039        8.22082e-06
       50.14       6.02344       6.02345        8.30837e-06
       50.145       6.08644       6.08645        8.39584e-06
       50.15       6.14939       6.1494        8.48323e-06
       50.155       6.21228       6.21229        8.57053e-06
       50.16       6.27513       6.27514        8.65774e-06
       50.165       6.33792       6.33793        8.74487e-06
       50.17       6.40065       6.40066        8.83191e-06
       50.175       6.46333       6.46334        8.91886e-06
       50.18       6.52596       6.52597        9.00573e-06
       50.185       6.58853       6.58854        9.0925e-06
       50.19       6.65104       6.65105        9.17918e-06
       50.195       6.7135       6.7135        9.26577e-06
       50.2       6.77589       6.7759        9.35227e-06
       50.205       6.83823       6.83824        9.43867e-06
       50.21       6.90051       6.90052        9.52498e-06
       50.215       6.96273       6.96274        9.6112e-06
       50.22       7.02489       7.0249        9.69732e-06
       50.225       7.08699       7.087        9.78334e-06
       50.23       7.14902       7.14903        9.86926e-06
       50.235       7.211       7.21101        9.95509e-06
       50.24       7.27291       7.27292        1.00408e-05
       50.245       7.33475       7.33476        1.01264e-05
       50.25       7.39654       7.39655        1.0212e-05
       50.255       7.45826       7.45827        1.02974e-05
       50.26       7.51991       7.51992        1.03827e-05
       50.265       7.5815       7.58151        1.04679e-05
       50.27       7.64302       7.64303        1.0553e-05
       50.275       7.70447       7.70448        1.0638e-05
       50.28       7.76585       7.76586        1.07229e-05
       50.285       7.82717       7.82718        1.08077e-05
       50.29       7.88842       7.88843        1.08924e-05
       50.295       7.94959       7.9496        1.0977e-05
       50.3       8.0107       8.01071        1.10615e-05
       50.305       8.07174       8.07175        1.11458e-05
       50.31       8.1327       8.13271        1.123e-05
       50.315       8.19359       8.19361        1.13142e-05
       50.32       8.25441       8.25442        1.13982e-05
       50.325       8.31516       8.31517        1.14821e-05
       50.33       8.37583       8.37584        1.15659e-05
       50.335       8.43643       8.43644        1.16496e-05
       50.34       8.49695       8.49696        1.17331e-05
       50.345       8.5574       8.55741        1.18166e-05
       50.35       8.61777       8.61778        1.18999e-05
       50.355       8.67806       8.67807        1.19831e-05
       50.36       8.73828       8.73829        1.20662e-05
       50.365       8.79841       8.79843        1.21491e-05
       50.37       8.85847       8.85848        1.2232e-05
       50.375       8.91845       8.91846        1.23147e-05
       50.38       8.97835       8.97836        1.23973e-05
       50.385       9.03817       9.03818        1.24798e-05
       50.39       9.09791       9.09792        1.25621e-05
       50.395       9.15756       9.15757        1.26443e-05
       50.4       9.21713       9.21715        1.27264e-05
       50.405       9.27662       9.27664        1.28084e-05
       50.41       9.33603       9.33604        1.28902e-05
       50.415       9.39535       9.39536        1.29719e-05
       50.42       9.45459       9.4546        1.30535e-05
       50.425       9.51374       9.51375        1.3135e-05
       50.43       9.5728       9.57282        1.32163e-05
       50.435       9.63178       9.6318        1.32975e-05
       50.44       9.69068       9.69069        1.33785e-05
       50.445       9.74948       9.74949        1.34594e-05
       50.45       9.8082       9.80821        1.35402e-05
       50.455       9.86682       9.86684        1.36209e-05
       50.46       9.92536       9.92537        1.37014e-05
       50.465       9.98381       9.98382        1.37818e-05
       50.47       10.0422       10.0422        1.3862e-05
       50.475       10.1004       10.1004        1.39421e-05
       50.48       10.1586       10.1586        1.40221e-05
       50.485       10.2167       10.2167        1.41019e-05
       50.49       10.2747       10.2747        1.41816e-05
       50.495       10.3326       10.3326        1.42611e-05
       50.5       10.3904       10.3904        1.43405e-05
       50.505       10.4481       10.4481        1.44197e-05
       50.51       10.5057       10.5057        1.44989e-05
       50.515       10.5632       10.5632        1.45778e-05
       50.52       10.6206       10.6206        1.46566e-05
       50.525       10.6779       10.6779        1.47353e-05
       50.53       10.7352       10.7352        1.48138e-05
       50.535       10.7923       10.7923        1.48922e-05
       50.54       10.8493       10.8493        1.49704e-05
       50.545       10.9062       10.9062        1.50485e-05
       50.55       10.9631       10.9631        1.51264e-05
       50.555       11.0198       11.0198        1.52042e-05
       50.56       11.0764       11.0764        1.52818e-05
       50.565       11.1329       11.1329        1.53593e-05
       50.57       11.1894       11.1894        1.54366e-05
       50.575       11.2457       11.2457        1.55138e-05
       50.58       11.3019       11.3019        1.55908e-05
       50.585       11.358       11.358        1.56676e-05
       50.59       11.414       11.414        1.57443e-05
       50.595       11.4699       11.4699        1.58209e-05
       50.6       11.5257       11.5257        1.58972e-05
       50.605       11.5814       11.5814        1.59735e-05
       50.61       11.637       11.637        1.60495e-05
       50.615       11.6925       11.6925        1.61254e-05
       50.62       11.7478       11.7478        1.62012e-05
       50.625       11.8031       11.8031        1.62767e-05
       50.63       11.8582       11.8583        1.63522e-05
       50.635       11.9133       11.9133        1.64274e-05
       50.64       11.9682       11.9682        1.65025e-05
       50.645       12.023       12.023        1.65774e-05
       50.65       12.0777       12.0778        1.66522e-05
       50.655       12.1323       12.1324        1.67268e-05
       50.66       12.1868       12.1868        1.68012e-05
       50.665       12.2412       12.2412        1.68754e-05
       50.67       12.2955       12.2955        1.69495e-05
       50.675       12.3496       12.3496        1.70234e-05
       50.68       12.4036       12.4037        1.70972e-05
       50.685       12.4576       12.4576        1.71708e-05
       50.69       12.5114       12.5114        1.72442e-05
       50.695       12.565       12.5651        1.73174e-05
       50.7       12.6186       12.6186        1.73904e-05
       50.705       12.6721       12.6721        1.74633e-05
       50.71       12.7254       12.7254        1.7536e-05
       50.715       12.7786       12.7786        1.76086e-05
       50.72       12.8317       12.8317        1.76809e-05
       50.725       12.8847       12.8847        1.77531e-05
       50.73       12.9376       12.9376        1.78251e-05
       50.735       12.9903       12.9903        1.78969e-05
       50.74       13.0429       13.0429        1.79686e-05
       50.745       13.0954       13.0954        1.804e-05
       50.75       13.1478       13.1478        1.81113e-05
       50.755       13.2       13.2001        1.81824e-05
       50.76       13.2522       13.2522        1.82534e-05
       50.765       13.3042       13.3042        1.83241e-05
