#      t_n         x_n         xteo        err    
       54.075       8.13337       8.13338        1.02089e-05
       54.08       8.08048       8.08049        1.01234e-05
       54.085       8.02752       8.02753        1.00377e-05
       54.09       7.97449       7.9745        9.95201e-06
       54.095       7.92139       7.9214        9.86618e-06
       54.1       7.86821       7.86822        9.78025e-06
       54.105       7.81497       7.81498        9.69422e-06
       54.11       7.76166       7.76167        9.60809e-06
       54.115       7.70828       7.70829        9.52187e-06
       54.12       7.65483       7.65484        9.43555e-06
       54.125       7.60132       7.60133        9.34914e-06
       54.13       7.54774       7.54775        9.26264e-06
       54.135       7.49409       7.4941        9.17604e-06
       54.14       7.44037       7.44038        9.08935e-06
       54.145       7.3866       7.3866        9.00257e-06
       54.15       7.33275       7.33276        8.9157e-06
       54.155       7.27884       7.27885        8.82874e-06
       54.16       7.22487       7.22488        8.74169e-06
       54.165       7.17084       7.17085        8.65455e-06
       54.17       7.11674       7.11675        8.56733e-06
       54.175       7.06258       7.06259        8.48002e-06
       54.18       7.00836       7.00837        8.39263e-06
       54.185       6.95408       6.95409        8.30515e-06
       54.19       6.89974       6.89974        8.21759e-06
       54.195       6.84533       6.84534        8.12995e-06
       54.2       6.79087       6.79088        8.04223e-06
       54.205       6.73635       6.73636        7.95443e-06
       54.21       6.68177       6.68178        7.86654e-06
       54.215       6.62714       6.62714        7.77858e-06
       54.22       6.57244       6.57245        7.69054e-06
       54.225       6.51769       6.5177        7.60243e-06
       54.23       6.46289       6.4629        7.51424e-06
       54.235       6.40803       6.40803        7.42597e-06
       54.24       6.35311       6.35312        7.33763e-06
       54.245       6.29814       6.29815        7.24921e-06
       54.25       6.24312       6.24312        7.16073e-06
       54.255       6.18804       6.18805        7.07217e-06
       54.26       6.13291       6.13291        6.98354e-06
       54.265       6.07772       6.07773        6.89484e-06
       54.27       6.02249       6.0225        6.80607e-06
       54.275       5.96721       5.96721        6.71723e-06
       54.28       5.91187       5.91188        6.62833e-06
       54.285       5.85648       5.85649        6.53936e-06
       54.29       5.80105       5.80105        6.45032e-06
       54.295       5.74556       5.74557        6.36122e-06
       54.3       5.69003       5.69004        6.27206e-06
       54.305       5.63445       5.63446        6.18284e-06
       54.31       5.57882       5.57883        6.09355e-06
       54.315       5.52315       5.52316        6.0042e-06
       54.32       5.46743       5.46744        5.91479e-06
       54.325       5.41166       5.41167        5.82532e-06
       54.33       5.35585       5.35586        5.7358e-06
       54.335       5.3       5.3        5.64621e-06
       54.34       5.2441       5.2441        5.55657e-06
       54.345       5.18816       5.18816        5.46688e-06
       54.35       5.13217       5.13218        5.37713e-06
       54.355       5.07614       5.07615        5.28732e-06
       54.36       5.02008       5.02008        5.19747e-06
       54.365       4.96397       4.96397        5.10756e-06
       54.37       4.90782       4.90782        5.0176e-06
       54.375       4.85163       4.85163        4.92759e-06
       54.38       4.7954       4.7954        4.83753e-06
       54.385       4.73913       4.73913        4.74742e-06
       54.39       4.68282       4.68283        4.65727e-06
       54.395       4.62648       4.62648        4.56707e-06
       54.4       4.57009       4.5701        4.47682e-06
       54.405       4.51368       4.51368        4.38653e-06
       54.41       4.45722       4.45723        4.29619e-06
       54.415       4.40073       4.40074        4.20581e-06
       54.42       4.34421       4.34421        4.11539e-06
       54.425       4.28765       4.28765        4.02493e-06
       54.43       4.23106       4.23106        3.93443e-06
       54.435       4.17443       4.17444        3.84389e-06
       54.44       4.11777       4.11778        3.75331e-06
       54.445       4.06108       4.06109        3.66269e-06
       54.45       4.00436       4.00437        3.57203e-06
       54.455       3.94761       3.94761        3.48135e-06
       54.46       3.89083       3.89083        3.39062e-06
       54.465       3.83401       3.83402        3.29986e-06
       54.47       3.77717       3.77718        3.20907e-06
       54.475       3.7203       3.7203        3.11825e-06
       54.48       3.6634       3.66341        3.02739e-06
       54.485       3.60648       3.60648        2.93651e-06
       54.49       3.54952       3.54953        2.84559e-06
       54.495       3.49254       3.49255        2.75465e-06
       54.5       3.43554       3.43554        2.66368e-06
       54.505       3.37851       3.37851        2.57268e-06
       54.51       3.32145       3.32146        2.48166e-06
       54.515       3.26438       3.26438        2.39061e-06
       54.52       3.20727       3.20728        2.29954e-06
       54.525       3.15015       3.15015        2.20845e-06
       54.53       3.093       3.093        2.11733e-06
       54.535       3.03583       3.03583        2.02619e-06
       54.54       2.97864       2.97864        1.93504e-06
       54.545       2.92143       2.92143        1.84386e-06
       54.55       2.8642       2.8642        1.75266e-06
       54.555       2.80694       2.80695        1.66145e-06
       54.56       2.74967       2.74968        1.57022e-06
       54.565       2.69239       2.69239        1.47897e-06
       54.57       2.63508       2.63508        1.38771e-06
       54.575       2.57776       2.57776        1.29644e-06
       54.58       2.52042       2.52042        1.20515e-06
       54.585       2.46306       2.46306        1.11385e-06
       54.59       2.40569       2.40569        1.02254e-06
       54.595       2.3483       2.3483        9.31223e-07
       54.6       2.2909       2.2909        8.39893e-07
       54.605       2.23349       2.23349        7.48555e-07
       54.61       2.17606       2.17606        6.5721e-07
       54.615       2.11862       2.11862        5.65857e-07
       54.62       2.06117       2.06117        4.74499e-07
       54.625       2.0037       2.0037        3.83137e-07
       54.63       1.94623       1.94623        2.9177e-07
       54.635       1.88874       1.88874        2.00401e-07
       54.64       1.83125       1.83125        1.0903e-07
       54.645       1.77375       1.77375        1.76572e-08
       54.65       1.71623       1.71623        7.37154e-08
       54.655       1.65871       1.65871        1.65087e-07
       54.66       1.60118       1.60118        2.56457e-07
       54.665       1.54365       1.54365        3.47825e-07
       54.67       1.48611       1.48611        4.39189e-07
       54.675       1.42856       1.42856        5.30549e-07
       54.68       1.37101       1.37101        6.21903e-07
       54.685       1.31345       1.31345        7.13252e-07
       54.69       1.25589       1.25589        8.04593e-07
